Stn Code,Sampling Date,State,City/Town/Village/Area,Location of Monitoring Station,Agency,Type of Location,SO2,NO2,RSPM/PM10,PM 2.5
406,17-06-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,22,60,NA
406,19-06-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,14,51,NA
406,23-06-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,30,58,NA
406,25-06-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,32,66,NA
406,27-06-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,15,63,NA
406,02-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,16,42,NA
406,04-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,6,17,126,NA
406,08-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,12,63,NA
406,10-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,83,NA
406,15-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,61,NA
406,17-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,69,NA
406,22-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,70,NA
406,24-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,52,NA
406,28-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,12,42,NA
406,30-07-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,12,50,NA
406,04-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,38,NA
406,06-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,64,NA
406,11-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,56,NA
406,13-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,52,NA
406,18-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,78,NA
406,20-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,12,67,NA
406,26-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,73,NA
406,28-08-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,71,NA
406,01-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,18,57,NA
406,02-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,7,23,57,NA
406,03-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,15,45,NA
406,07-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,13,48,NA
406,09-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,4,12,45,NA
406,14-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,59,NA
406,16-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,55,NA
406,21-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,62,NA
406,23-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,4,13,82,NA
406,26-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,4,38,NA
406,28-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,12,59,NA
406,30-09-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,19,45,NA
406,01-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,19,77,NA
406,04-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,11,82,NA
406,05-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,12,90,NA
406,07-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,12,77,NA
406,13-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,12,111,NA
406,15-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,12,159,NA
406,19-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,16,77,NA
406,20-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,15,99,NA
406,26-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,14,45,NA
406,29-10-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,16,37,NA
406,02-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,35,44,NA
406,04-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,21,48,NA
406,05-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,63,69,NA
406,06-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,19,47,NA
406,09-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,21,38,NA
406,10-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,16,53,NA
406,11-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,21,95,NA
406,12-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,5,14,140,NA
406,16-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,14,86,NA
406,18-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,30,104,NA
406,20-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,21,91,NA
406,24-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,25,64,NA
406,26-11-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,23,63,NA
406,03-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,17,54,NA
406,05-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,13,63,NA
406,09-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,23,57,NA
406,11-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,22,71,NA
406,16-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,29,126,NA
406,19-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,20,105,NA
406,22-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,26,52,NA
406,23-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,51,275,NA
406,29-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,37,278,NA
406,31-12-2015,Karnataka,Bangalore,"Victoria Hospital, Bangalore",Karnataka State Pollution Control Board,Sensitive Area,2,39,258,NA
431,01-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,26,82,NA
431,05-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,26,85,NA
431,08-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,27,73,NA
431,12-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,28,83,NA
431,15-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,29,78,NA
431,19-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,25,74,NA
431,22-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,24,87,NA
431,26-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,26,71,NA
431,29-01-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,25,80,NA
431,02-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,27,80,NA
431,05-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,22,69,NA
431,09-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,20,89,NA
431,12-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,22,93,NA
431,16-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,19,71,NA
431,19-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,20,86,NA
431,23-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,17,91,NA
431,26-02-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,12,77,NA
431,02-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,20,94,NA
431,05-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,19,95,NA
431,09-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,20,91,NA
431,12-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,17,93,NA
431,16-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,19,93,NA
431,19-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,22,92,NA
431,23-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,24,87,NA
431,26-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,21,95,NA
431,30-03-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,24,93,NA
431,02-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,23,69,NA
431,06-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,22,80,NA
431,09-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,22,97,NA
431,13-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,22,62,NA
431,16-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,24,103,NA
431,20-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,22,96,NA
431,23-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,23,92,NA
431,27-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,24,86,NA
431,30-04-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,22,90,NA
431,04-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,23,110,NA
431,07-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,8,24,108,NA
431,11-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,21,75,NA
431,14-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,23,61,NA
431,18-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,23,87,NA
431,21-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,23,90,NA
431,25-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,21,94,NA
431,28-05-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,17,107,NA
431,01-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,21,81,NA
431,04-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,21,72,NA
431,08-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,25,81,NA
431,11-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,21,74,NA
431,15-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,24,85,NA
431,18-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,25,66,NA
431,22-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,25,75,NA
431,25-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,24,63,NA
431,29-06-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,22,85,NA
431,02-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,18,77,NA
431,06-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,23,67,NA
431,09-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,5,20,91,NA
431,13-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,18,86,NA
431,16-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,21,90,NA
431,20-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,21,92,NA
431,23-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,20,79,NA
431,27-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,19,93,NA
431,30-07-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,22,91,NA
431,03-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,20,52,NA
431,06-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,23,94,NA
431,10-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,21,79,NA
431,13-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,24,58,NA
431,17-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,4,16,52,NA
431,20-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,18,59,NA
431,24-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,6,24,57,NA
431,27-08-2015,Karnataka,Hubli,"Rani Chennamma Circle, Hubli",Karnataka State Pollution Control Board,Households,7,24,86,NA
